subject,actual_label,predicted_label,classified_by,Group,Accuracy
MBA24,FG2,FG4,Cytoarchitecture,Adults,0
MBA24,FG3,FG3,Cytoarchitecture,Adults,100
TL24_edited,FG4,FG4,Cytoarchitecture,Adults,100
TL24_edited,FG4,FG4,Cytoarchitecture,Adults,100
TL24_edited,FG4,FG4,Cytoarchitecture,Adults,100
TL24_edited,FG2,FG2,Cytoarchitecture,Adults,100
TL24_edited,FG3,FG3,Cytoarchitecture,Adults,100
jesse_T1_4run_avg,FG4,FG4,Cytoarchitecture,Adults,100
jesse_T1_4run_avg,FG4,FG4,Cytoarchitecture,Adults,100
jesse_T1_4run_avg,FG4,FG4,Cytoarchitecture,Adults,100
jesse_T1_4run_avg,FG2,FG4,Cytoarchitecture,Adults,0
jesse_T1_4run_avg,FG2,FG2,Cytoarchitecture,Adults,100
jesse_T1_4run_avg,FG3,FG3,Cytoarchitecture,Adults,100
AWMS24_QMR,FG4,FG4,Cytoarchitecture,Adults,100
AWMS24_QMR,FG4,FG4,Cytoarchitecture,Adults,100
AWMS24_QMR,FG2,FG2,Cytoarchitecture,Adults,100
AWMS24_QMR,FG3,FG3,Cytoarchitecture,Adults,100
BM24_edited,FG4,FG4,Cytoarchitecture,Adults,100
BM24_edited,FG4,FG4,Cytoarchitecture,Adults,100
BM24_edited,FG2,FG2,Cytoarchitecture,Adults,100
BM24_edited,FG2,FG2,Cytoarchitecture,Adults,100
BM24_edited,FG3,FG3,Cytoarchitecture,Adults,100
NC24_edited,FG4,FG4,Cytoarchitecture,Adults,100
NC24_edited,FG4,FG4,Cytoarchitecture,Adults,100
NC24_edited,FG2,FG2,Cytoarchitecture,Adults,100
NC24_edited,FG3,FG3,Cytoarchitecture,Adults,100
CB24_edited,FG4,FG4,Cytoarchitecture,Adults,100
CB24_edited,FG4,FG4,Cytoarchitecture,Adults,100
CB24_edited,FG4,FG4,Cytoarchitecture,Adults,100
CB24_edited,FG2,FG2,Cytoarchitecture,Adults,100
CB24_edited,FG3,FG3,Cytoarchitecture,Adults,100
CR24,FG4,FG4,Cytoarchitecture,Adults,100
CR24,FG4,FG4,Cytoarchitecture,Adults,100
CR24,FG4,FG4,Cytoarchitecture,Adults,100
CR24,FG2,FG2,Cytoarchitecture,Adults,100
CR24,FG3,FG3,Cytoarchitecture,Adults,100
AI24_edited,FG4,FG2,Cytoarchitecture,Adults,0
AI24_edited,FG4,FG2,Cytoarchitecture,Adults,0
AI24_edited,FG4,FG2,Cytoarchitecture,Adults,0
AI24_edited,FG2,FG2,Cytoarchitecture,Adults,100
AI24_edited,FG2,FG2,Cytoarchitecture,Adults,100
AI24_edited,FG3,FG3,Cytoarchitecture,Adults,100
AD25_edited,FG4,FG4,Cytoarchitecture,Adults,100
AD25_edited,FG4,FG4,Cytoarchitecture,Adults,100
AD25_edited,FG4,FG4,Cytoarchitecture,Adults,100
AD25_edited,FG2,FG2,Cytoarchitecture,Adults,100
AD25_edited,FG2,FG2,Cytoarchitecture,Adults,100
AD25_edited,FG3,FG3,Cytoarchitecture,Adults,100
JM25_edited,FG4,FG4,Cytoarchitecture,Adults,100
JM25_edited,FG4,FG4,Cytoarchitecture,Adults,100
JM25_edited,FG2,FG4,Cytoarchitecture,Adults,0
JM25_edited,FG2,FG4,Cytoarchitecture,Adults,0
JM25_edited,FG3,FG3,Cytoarchitecture,Adults,100
michaelb_QMR_4run_t1w,FG4,FG4,Cytoarchitecture,Adults,100
michaelb_QMR_4run_t1w,FG4,FG4,Cytoarchitecture,Adults,100
michaelb_QMR_4run_t1w,FG2,FG4,Cytoarchitecture,Adults,0
michaelb_QMR_4run_t1w,FG2,FG4,Cytoarchitecture,Adults,0
michaelb_QMR_4run_t1w,FG3,FG3,Cytoarchitecture,Adults,100
MC26_edited,FG4,FG4,Cytoarchitecture,Adults,100
MC26_edited,FG4,FG4,Cytoarchitecture,Adults,100
MC26_edited,FG4,FG4,Cytoarchitecture,Adults,100
MC26_edited,FG2,FG4,Cytoarchitecture,Adults,0
MC26_edited,FG2,FG2,Cytoarchitecture,Adults,100
MC26_edited,FG3,FG3,Cytoarchitecture,Adults,100
MMC27_edited,FG4,FG4,Cytoarchitecture,Adults,100
MMC27_edited,FG4,FG4,Cytoarchitecture,Adults,100
MMC27_edited,FG2,FG2,Cytoarchitecture,Adults,100
MMC27_edited,FG2,FG2,Cytoarchitecture,Adults,100
MMC27_edited,FG3,FG3,Cytoarchitecture,Adults,100
MSH28_edited,FG4,FG2,Cytoarchitecture,Adults,0
MSH28_edited,FG4,FG4,Cytoarchitecture,Adults,100
MSH28_edited,FG4,FG4,Cytoarchitecture,Adults,100
MSH28_edited,FG2,FG2,Cytoarchitecture,Adults,100
MSH28_edited,FG2,FG2,Cytoarchitecture,Adults,100
MSH28_edited,FG3,FG3,Cytoarchitecture,Adults,100
KG22_edited,face,body,Category,Adults,0
KG22_edited,word,word,Category,Adults,100
KG22_edited,body,body,Category,Adults,100
KG22_edited,word,face,Category,Adults,0
KG22_edited,place,place,Category,Adults,100
CS22_edited,face,body,Category,Adults,0
CS22_edited,word,body,Category,Adults,0
CS22_edited,body,body,Category,Adults,100
CS22_edited,face,face,Category,Adults,100
CS22_edited,word,word,Category,Adults,100
CS22_edited,place,place,Category,Adults,100
JH22_edited,face,body,Category,Adults,0
JH22_edited,word,word,Category,Adults,100
JH22_edited,body,body,Category,Adults,100
JH22_edited,face,face,Category,Adults,100
JH22_edited,word,body,Category,Adults,0
JH22_edited,place,place,Category,Adults,100
MJW22,face,body,Category,Adults,0
MJW22,word,word,Category,Adults,100
MJW22,face,word,Category,Adults,0
MJW22,word,word,Category,Adults,100
MJW22,place,place,Category,Adults,100
natalia,face,body,Category,Adults,0
natalia,word,word,Category,Adults,100
natalia,face,face,Category,Adults,100
natalia,word,word,Category,Adults,100
natalia,place,place,Category,Adults,100
ML23_edited,face,body,Category,Adults,0
ML23_edited,word,body,Category,Adults,0
ML23_edited,body,body,Category,Adults,100
ML23_edited,face,face,Category,Adults,100
ML23_edited,word,face,Category,Adults,0
ML23_edited,place,place,Category,Adults,100
EA23_edited,face,face,Category,Adults,100
EA23_edited,body,word,Category,Adults,0
EA23_edited,face,word,Category,Adults,0
EA23_edited,place,place,Category,Adults,100
JEW23,face,place,Category,Adults,0
JEW23,word,body,Category,Adults,0
JEW23,body,body,Category,Adults,100
JEW23,face,body,Category,Adults,0
JEW23,word,body,Category,Adults,0
JEW23,place,place,Category,Adults,100
GB23_edited,word,body,Category,Adults,0
GB23_edited,body,body,Category,Adults,100
GB23_edited,word,word,Category,Adults,100
GB23_edited,place,place,Category,Adults,100
JP23_edited,face,face,Category,Adults,100
JP23_edited,word,body,Category,Adults,0
JP23_edited,body,word,Category,Adults,0
JP23_edited,face,word,Category,Adults,0
JP23_edited,word,face,Category,Adults,0
JP23_edited,place,place,Category,Adults,100
SL23_edited,face,body,Category,Adults,0
SL23_edited,word,word,Category,Adults,100
SL23_edited,face,word,Category,Adults,0
SL23_edited,word,word,Category,Adults,100
SL23_edited,place,place,Category,Adults,100
MW23_edited,face,body,Category,Adults,0
MW23_edited,word,word,Category,Adults,100
MW23_edited,body,body,Category,Adults,100
MW23_edited,word,word,Category,Adults,100
MW23_edited,place,place,Category,Adults,100
LB23_T1w1_final,face,body,Category,Adults,0
LB23_T1w1_final,word,body,Category,Adults,0
LB23_T1w1_final,body,body,Category,Adults,100
LB23_T1w1_final,word,word,Category,Adults,100
LB23_T1w1_final,place,place,Category,Adults,100
MBA24,face,face,Category,Adults,100
MBA24,word,body,Category,Adults,0
MBA24,body,body,Category,Adults,100
MBA24,face,face,Category,Adults,100
MBA24,word,body,Category,Adults,0
MBA24,place,place,Category,Adults,100
TL24_edited,face,body,Category,Adults,0
TL24_edited,word,word,Category,Adults,100
TL24_edited,body,body,Category,Adults,100
TL24_edited,word,word,Category,Adults,100
TL24_edited,place,place,Category,Adults,100
jesse_T1_4run_avg,face,body,Category,Adults,0
jesse_T1_4run_avg,word,word,Category,Adults,100
jesse_T1_4run_avg,body,body,Category,Adults,100
jesse_T1_4run_avg,face,face,Category,Adults,100
jesse_T1_4run_avg,word,word,Category,Adults,100
jesse_T1_4run_avg,place,place,Category,Adults,100
AWMS24_QMR,face,face,Category,Adults,100
AWMS24_QMR,body,face,Category,Adults,0
AWMS24_QMR,face,face,Category,Adults,100
AWMS24_QMR,place,place,Category,Adults,100
BM24_edited,face,body,Category,Adults,0
BM24_edited,body,face,Category,Adults,0
BM24_edited,face,face,Category,Adults,100
BM24_edited,word,word,Category,Adults,100
BM24_edited,place,place,Category,Adults,100
NC24_edited,face,body,Category,Adults,0
NC24_edited,word,word,Category,Adults,100
NC24_edited,word,word,Category,Adults,100
NC24_edited,place,place,Category,Adults,100
CB24_edited,face,face,Category,Adults,100
CB24_edited,word,body,Category,Adults,0
CB24_edited,body,face,Category,Adults,0
CB24_edited,word,face,Category,Adults,0
CB24_edited,place,place,Category,Adults,100
CR24,face,body,Category,Adults,0
CR24,word,word,Category,Adults,100
CR24,body,body,Category,Adults,100
CR24,word,word,Category,Adults,100
CR24,place,place,Category,Adults,100
AI24_edited,face,face,Category,Adults,100
AI24_edited,word,word,Category,Adults,100
AI24_edited,body,word,Category,Adults,0
AI24_edited,face,word,Category,Adults,0
AI24_edited,word,word,Category,Adults,100
AI24_edited,place,place,Category,Adults,100
AD25_edited,face,face,Category,Adults,100
AD25_edited,word,word,Category,Adults,100
AD25_edited,body,face,Category,Adults,0
AD25_edited,face,face,Category,Adults,100
AD25_edited,word,word,Category,Adults,100
AD25_edited,place,place,Category,Adults,100
JM25_edited,word,body,Category,Adults,0
JM25_edited,body,body,Category,Adults,100
JM25_edited,face,face,Category,Adults,100
JM25_edited,word,body,Category,Adults,0
JM25_edited,place,place,Category,Adults,100
michaelb_QMR_4run_t1w,face,body,Category,Adults,0
michaelb_QMR_4run_t1w,word,body,Category,Adults,0
michaelb_QMR_4run_t1w,face,face,Category,Adults,100
michaelb_QMR_4run_t1w,word,body,Category,Adults,0
michaelb_QMR_4run_t1w,place,place,Category,Adults,100
MC26_edited,face,body,Category,Adults,0
MC26_edited,word,word,Category,Adults,100
MC26_edited,body,word,Category,Adults,0
MC26_edited,face,body,Category,Adults,0
MC26_edited,word,word,Category,Adults,100
MC26_edited,place,place,Category,Adults,100
MMC27_edited,face,body,Category,Adults,0
MMC27_edited,word,word,Category,Adults,100
MMC27_edited,face,face,Category,Adults,100
MMC27_edited,word,word,Category,Adults,100
MMC27_edited,place,place,Category,Adults,100
MSH28_edited,face,face,Category,Adults,100
MSH28_edited,word,word,Category,Adults,100
MSH28_edited,body,body,Category,Adults,100
MSH28_edited,face,word,Category,Adults,0
MSH28_edited,word,word,Category,Adults,100
MSH28_edited,place,place,Category,Adults,100
KG22_edited,mFus-faces,mFus-faces,ROI,Adults,100
KG22_edited,mOTS-words,mOTS-words,ROI,Adults,100
KG22_edited,OTS-bodies,mFus-faces,ROI,Adults,0
KG22_edited,pOTS-words,mFus-faces,ROI,Adults,0
KG22_edited,CoS-places,CoS-places,ROI,Adults,100
CS22_edited,mFus-faces,OTS-bodies,ROI,Adults,0
CS22_edited,mOTS-words,mOTS-words,ROI,Adults,100
CS22_edited,OTS-bodies,OTS-bodies,ROI,Adults,100
CS22_edited,pFus-faces,pOTS-words,ROI,Adults,0
CS22_edited,pOTS-words,mOTS-words,ROI,Adults,0
CS22_edited,CoS-places,CoS-places,ROI,Adults,100
JH22_edited,mFus-faces,OTS-bodies,ROI,Adults,0
JH22_edited,mOTS-words,mOTS-words,ROI,Adults,100
JH22_edited,OTS-bodies,mOTS-words,ROI,Adults,0
JH22_edited,pFus-faces,pFus-faces,ROI,Adults,100
JH22_edited,pOTS-words,OTS-bodies,ROI,Adults,0
JH22_edited,CoS-places,CoS-places,ROI,Adults,100
MJW22,mFus-faces,OTS-bodies,ROI,Adults,0
MJW22,mOTS-words,mOTS-words,ROI,Adults,100
MJW22,pFus-faces,pOTS-words,ROI,Adults,0
MJW22,pOTS-words,pOTS-words,ROI,Adults,100
MJW22,CoS-places,CoS-places,ROI,Adults,100
natalia,mFus-faces,mOTS-words,ROI,Adults,0
natalia,mOTS-words,mOTS-words,ROI,Adults,100
natalia,pFus-faces,pFus-faces,ROI,Adults,100
natalia,pOTS-words,pOTS-words,ROI,Adults,100
natalia,CoS-places,CoS-places,ROI,Adults,100
ML23_edited,mFus-faces,mFus-faces,ROI,Adults,100
ML23_edited,mOTS-words,mOTS-words,ROI,Adults,100
ML23_edited,OTS-bodies,mFus-faces,ROI,Adults,0
ML23_edited,pFus-faces,pFus-faces,ROI,Adults,100
ML23_edited,pOTS-words,pFus-faces,ROI,Adults,0
ML23_edited,CoS-places,CoS-places,ROI,Adults,100
EA23_edited,mFus-faces,mFus-faces,ROI,Adults,100
EA23_edited,OTS-bodies,mOTS-words,ROI,Adults,0
EA23_edited,pFus-faces,pOTS-words,ROI,Adults,0
EA23_edited,CoS-places,CoS-places,ROI,Adults,100
JEW23,mFus-faces,mFus-faces,ROI,Adults,100
JEW23,mOTS-words,mOTS-words,ROI,Adults,100
JEW23,OTS-bodies,mOTS-words,ROI,Adults,0
JEW23,pFus-faces,mFus-faces,ROI,Adults,0
JEW23,pOTS-words,mOTS-words,ROI,Adults,0
JEW23,CoS-places,CoS-places,ROI,Adults,100
GB23_edited,mOTS-words,mFus-faces,ROI,Adults,0
GB23_edited,OTS-bodies,OTS-bodies,ROI,Adults,100
GB23_edited,pOTS-words,pOTS-words,ROI,Adults,100
GB23_edited,CoS-places,CoS-places,ROI,Adults,100
JP23_edited,mFus-faces,mFus-faces,ROI,Adults,100
JP23_edited,mOTS-words,mOTS-words,ROI,Adults,100
JP23_edited,OTS-bodies,OTS-bodies,ROI,Adults,100
JP23_edited,pFus-faces,pOTS-words,ROI,Adults,0
JP23_edited,pOTS-words,pFus-faces,ROI,Adults,0
JP23_edited,CoS-places,CoS-places,ROI,Adults,100
SL23_edited,mFus-faces,OTS-bodies,ROI,Adults,0
SL23_edited,mOTS-words,mOTS-words,ROI,Adults,100
SL23_edited,pFus-faces,pOTS-words,ROI,Adults,0
SL23_edited,pOTS-words,pOTS-words,ROI,Adults,100
SL23_edited,CoS-places,CoS-places,ROI,Adults,100
MW23_edited,mFus-faces,OTS-bodies,ROI,Adults,0
MW23_edited,mOTS-words,mOTS-words,ROI,Adults,100
MW23_edited,OTS-bodies,OTS-bodies,ROI,Adults,100
MW23_edited,pOTS-words,pOTS-words,ROI,Adults,100
MW23_edited,CoS-places,CoS-places,ROI,Adults,100
LB23_T1w1_final,mFus-faces,OTS-bodies,ROI,Adults,0
LB23_T1w1_final,mOTS-words,mOTS-words,ROI,Adults,100
LB23_T1w1_final,OTS-bodies,OTS-bodies,ROI,Adults,100
LB23_T1w1_final,pOTS-words,pOTS-words,ROI,Adults,100
LB23_T1w1_final,CoS-places,CoS-places,ROI,Adults,100
MBA24,mFus-faces,mFus-faces,ROI,Adults,100
MBA24,mOTS-words,mOTS-words,ROI,Adults,100
MBA24,OTS-bodies,OTS-bodies,ROI,Adults,100
MBA24,pFus-faces,mFus-faces,ROI,Adults,0
MBA24,pOTS-words,OTS-bodies,ROI,Adults,0
MBA24,CoS-places,CoS-places,ROI,Adults,100
TL24_edited,mFus-faces,mFus-faces,ROI,Adults,100
TL24_edited,mOTS-words,mOTS-words,ROI,Adults,100
TL24_edited,OTS-bodies,OTS-bodies,ROI,Adults,100
TL24_edited,pOTS-words,pOTS-words,ROI,Adults,100
TL24_edited,CoS-places,CoS-places,ROI,Adults,100
jesse_T1_4run_avg,mFus-faces,OTS-bodies,ROI,Adults,0
jesse_T1_4run_avg,mOTS-words,mOTS-words,ROI,Adults,100
jesse_T1_4run_avg,OTS-bodies,mOTS-words,ROI,Adults,0
jesse_T1_4run_avg,pFus-faces,pFus-faces,ROI,Adults,100
jesse_T1_4run_avg,pOTS-words,mOTS-words,ROI,Adults,0
jesse_T1_4run_avg,CoS-places,CoS-places,ROI,Adults,100
AWMS24_QMR,mFus-faces,mFus-faces,ROI,Adults,100
AWMS24_QMR,OTS-bodies,mFus-faces,ROI,Adults,0
AWMS24_QMR,pFus-faces,pFus-faces,ROI,Adults,100
AWMS24_QMR,CoS-places,CoS-places,ROI,Adults,100
BM24_edited,mFus-faces,mFus-faces,ROI,Adults,100
BM24_edited,OTS-bodies,mFus-faces,ROI,Adults,0
BM24_edited,pFus-faces,pFus-faces,ROI,Adults,100
BM24_edited,pOTS-words,pOTS-words,ROI,Adults,100
BM24_edited,CoS-places,CoS-places,ROI,Adults,100
NC24_edited,mFus-faces,mFus-faces,ROI,Adults,100
NC24_edited,mOTS-words,pOTS-words,ROI,Adults,0
NC24_edited,pOTS-words,pOTS-words,ROI,Adults,100
NC24_edited,CoS-places,CoS-places,ROI,Adults,100
CB24_edited,mFus-faces,mFus-faces,ROI,Adults,100
CB24_edited,mOTS-words,mFus-faces,ROI,Adults,0
CB24_edited,OTS-bodies,mFus-faces,ROI,Adults,0
CB24_edited,pOTS-words,pFus-faces,ROI,Adults,0
CB24_edited,CoS-places,CoS-places,ROI,Adults,100
CR24,mFus-faces,mFus-faces,ROI,Adults,100
CR24,mOTS-words,mOTS-words,ROI,Adults,100
CR24,OTS-bodies,mFus-faces,ROI,Adults,0
CR24,pOTS-words,pOTS-words,ROI,Adults,100
CR24,CoS-places,CoS-places,ROI,Adults,100
AI24_edited,mFus-faces,pFus-faces,ROI,Adults,0
AI24_edited,mOTS-words,pOTS-words,ROI,Adults,0
AI24_edited,OTS-bodies,pOTS-words,ROI,Adults,0
AI24_edited,pFus-faces,pOTS-words,ROI,Adults,0
AI24_edited,pOTS-words,pOTS-words,ROI,Adults,100
AI24_edited,CoS-places,CoS-places,ROI,Adults,100
AD25_edited,mFus-faces,mFus-faces,ROI,Adults,100
AD25_edited,mOTS-words,mOTS-words,ROI,Adults,100
AD25_edited,OTS-bodies,mFus-faces,ROI,Adults,0
AD25_edited,pFus-faces,pFus-faces,ROI,Adults,100
AD25_edited,pOTS-words,pOTS-words,ROI,Adults,100
AD25_edited,CoS-places,CoS-places,ROI,Adults,100
JM25_edited,mOTS-words,mOTS-words,ROI,Adults,100
JM25_edited,OTS-bodies,mFus-faces,ROI,Adults,0
JM25_edited,pFus-faces,mFus-faces,ROI,Adults,0
JM25_edited,pOTS-words,OTS-bodies,ROI,Adults,0
JM25_edited,CoS-places,CoS-places,ROI,Adults,100
michaelb_QMR_4run_t1w,mFus-faces,mFus-faces,ROI,Adults,100
michaelb_QMR_4run_t1w,mOTS-words,OTS-bodies,ROI,Adults,0
michaelb_QMR_4run_t1w,pFus-faces,mFus-faces,ROI,Adults,0
michaelb_QMR_4run_t1w,pOTS-words,OTS-bodies,ROI,Adults,0
michaelb_QMR_4run_t1w,CoS-places,CoS-places,ROI,Adults,100
MC26_edited,mFus-faces,OTS-bodies,ROI,Adults,0
MC26_edited,mOTS-words,mOTS-words,ROI,Adults,100
MC26_edited,OTS-bodies,mOTS-words,ROI,Adults,0
MC26_edited,pFus-faces,OTS-bodies,ROI,Adults,0
MC26_edited,pOTS-words,pOTS-words,ROI,Adults,100
MC26_edited,CoS-places,CoS-places,ROI,Adults,100
MMC27_edited,mFus-faces,mFus-faces,ROI,Adults,100
MMC27_edited,mOTS-words,mOTS-words,ROI,Adults,100
MMC27_edited,pFus-faces,pFus-faces,ROI,Adults,100
MMC27_edited,pOTS-words,pOTS-words,ROI,Adults,100
MMC27_edited,CoS-places,CoS-places,ROI,Adults,100
MSH28_edited,mFus-faces,pFus-faces,ROI,Adults,0
MSH28_edited,mOTS-words,mOTS-words,ROI,Adults,100
MSH28_edited,OTS-bodies,OTS-bodies,ROI,Adults,100
MSH28_edited,pFus-faces,pOTS-words,ROI,Adults,0
MSH28_edited,pOTS-words,pOTS-words,ROI,Adults,100
MSH28_edited,CoS-places,CoS-places,ROI,Adults,100
